,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0
6865,Je pensais plus aux maisons privées et aux petites maisons car vous avez plus d'espace pour tout ce qui peut installer des panneaux solaires si vous n'avez qu'un seul bloc et vous ne pouvez pas installer de panneaux solaires 60.,,19,mi,9379.0
6866,"J'ai pensé davantage aux maisons individuelles ou aux petites maisons car vous avez plus d'espace pour l'énergie pour mettre des panneaux solaires que si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,mr,9380.0
6867,"J'ai pensé davantage aux appartements privés et aux petites maisons, car vous avez plus d'espace pour mettre des panneaux solaires, vous ne pouvez pas mettre 60 panneaux solaires si vous avez un seul bloc.",,19,mn,9381.0
6868,"Je pense davantage aux petites maisons qu'aux maisons unifamiliales, car on ne peut pas mettre 60 panneaux solaires sur un seul bloc.",,19,my,9382.0
6869,J'ai pensé davantage aux maisons individuelles et aux petites maisons car vous avez beaucoup d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires si vous n'avez qu'un seul bloc vous ne pourrez pas mettre 60 panneaux solaires.,,19,ne,9383.0
6870,Je pensais plus aux maisons personnelles hein les petites maisons car tu as plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne vas pas pouvoir mettre 60 panneaux solaires,,19,no,9384.0
6871,Je pensais plus aux maisons individuelles car pour les petites maisons tu as plus d'espace qui est d'énergie pour mettre des panneaux solaires tu ne pourras pas mettre 60 panneaux solaires si tu n'as qu'un seul bloc.,,19,or,9385.0
6872,J'ai pensé plus aux maisons privées ou aux petites maisons car tu as plus d'espace pour tout ce qui est énergie pour installer des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas mettre 60 panneaux solaires.,,19,ps,9386.0
6873,"J'ai pensé davantage aux maisons individuelles ou aux petites maisons, car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,fa,9387.0
6874,"Je pensais davantage aux maisons privées ou aux petites maisons car elles ont plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires. Si vous n'avez qu'un seul bloc, vous ne pourrez pas mettre 60 panneaux solaires",,19,pl,9388.0
6875,"J'ai pensé davantage aux maisons privées ou aux petites maisons parce que vous avez l'énergie nécessaire pour installer des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pourrez pas installer 60 panneaux solaires.",,19,pa,9390.0
6876,Je pensais plus aux maisons personnelles ou aux petites maisons car tu as plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas mettre 60 panneaux solaires,,19,ro,9391.0
6877,"Je pensais davantage aux maisons personnelles, c'est-à-dire aux maisons plus petites car vous avez plus d'espace pour tout ce qui est énergie pour accueillir des panneaux solaires. Si vous n’avez qu’une seule unité, vous ne pourrez pas installer 60 panneaux solaires.",,19,ru,9392.0
6878,J'ai pensé plus aux maisons privées ou aux petites maisons car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires si vous n'avez qu'un bloc vous ne pouvez pas mettre 60 panneaux solaires,,19,sm,9393.0
6879,Je pensais plus aux maisons personnelles et aux petites maisons car tu as plus d'espace pour mettre tout ce qui est énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas envoyer 60 panneaux solaires,,19,gd,9394.0
6880,Je pensais plus aux maisons personnelles ou aux petites maisons car tu as plus d'espace pour toute l'énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas mettre 60 panneaux solaires,,19,sr,9395.0
6881,"J'ai beaucoup pensé aux maisons des gens qui ont de petites maisons parce que vous avez beaucoup d'espace pour l'énergie pour mettre des panneaux solaires si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre de panneaux solaires pendant 60 jours.",,19,st,9396.0
6882,"J'ai beaucoup pensé aux maisons des gens et aux petites maisons car vous avez plus d'espace pour toute l'énergie nécessaire pour installer des panneaux solaires si vous avez un bloc, vous ne pourrez pas installer 60 panneaux solaires.",,19,sn,9397.0
6883,"J'ai pensé davantage aux maisons privées ou aux petites maisons car vous avez beaucoup d'espace qui a l'énergie nécessaire pour installer des panneaux solaires si vous n'avez qu'un seul bloc, vous ne pouvez pas installer 60 panneaux solaires.",,19,sd,9398.0
6884,"Je pensais davantage aux maisons privées et aux petites maisons, parce que vous avez l'énergie nécessaire pour installer des panneaux solaires, vous ne pourrez pas installer 60 panneaux solaires.",,19,si,9399.0
6885,"Je pensais plus aux maisons individuelles ou aux petites maisons car tu as plus d'espace pour toute l'énergie pour mettre des panneaux solaires, si tu n'as qu'un seul bloc tu ne pourras pas mettre 60 panneaux solaires",,19,sk,9400.0
6886,"Je pensais plus aux maisons personnelles, euh petites maisons, parce que tu as plus d'espace pour toute l'énergie pour mettre des panneaux solaires, si tu n'as qu'un seul bloc, tu ne pourras pas mettre 60 panneaux solaires",,19,sl,9401.0
6887,"J'ai beaucoup pensé aux maisons privées, aux petites maisons, car vous avez beaucoup plus d'énergie pour installer des panneaux solaires. Si vous n'avez qu'un seul bloc, vous ne pouvez pas installer 60 panneaux solaires.",,19,so,9402.0
6888,"J'ai pensé davantage aux maisons personnelles, aux petites maisons car vous avez plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires. Si vous n'avez qu'un seul bloc vous ne pourrez pas mettre 60 panneaux solaires.",,19,es,9403.0
6889,"J'ai pensé davantage aux maisons privées et aux petites maisons parce que vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,su,9404.0
6890,Je pensais plus aux maisons personnelles hein les petites maisons car tu as plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas mettre 60 panneaux solaires,,19,sv,9406.0
6891,"Je pensais plus aux maisons privées ou aux petites maisons car tu as plus d'espace pour mettre des panneaux solaires, si tu n'as qu'un seul bloc tu ne peux pas mettre 60 panneaux solaires",,19,tg,9407.0
6892,"J'ai beaucoup pensé aux maisons individuelles et aux petites maisons car si vous n'avez qu'un seul bloc, vous avez plus d'espace pour mettre des panneaux solaires et vous ne pouvez pas mettre 60 panneaux solaires.",,19,ta,9408.0
6893,"J'ai pensé davantage aux maisons individuelles et aux petites maisons car vous avez plus d'espace pour mettre des panneaux solaires, si vous n'avez qu'un seul bloc vous ne pouvez pas mettre 60 panneaux solaires.",,19,te,9409.0
6894,"Je pense plutôt à une maison privée, comme une petite maison. Parce que vous disposez de plus d’espace pour tout alimenter votre installation de panneaux solaires. Si vous avez un blog Vous ne pourrez pas installer 60 panneaux solaires.",,19,th,9410.0
6895,"J'ai pensé davantage aux maisons personnelles ou aux petites maisons car pour mettre des panneaux solaires, vous avez plus d'espace pour tout, y compris l'énergie, si vous avez un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,tr,9411.0
6896,"Je pensais plus aux maisons personnelles, c'est-à-dire aux petites maisons, car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pourrez pas mettre 60 panneaux solaires",,19,uk,9412.0
6897,"J'ai pensé davantage aux maisons privées ou aux petites maisons car vous avez plus d'espace pour tout ce dont vous avez besoin pour installer des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pourrez pas installer 60 panneaux solaires.",,19,ur,9413.0
6898,"Je pensais davantage aux maisons privées et aux petites maisons, car si vous n'avez qu'un seul bloc, vous ne pouvez pas installer 60 panneaux solaires, et toute l'énergie produite par les panneaux solaires représente plus d'espace.",,19,ug,9414.0
6899,"Je pensais davantage aux maisons privées ou aux petites maisons car vous avez plus d'espace pour mettre des panneaux solaires, si vous n'avez qu'un seul bloc vous ne pouvez pas mettre 60 panneaux solaires.",,19,uz,9415.0
6900,"Je pense plus à une maison privée qu'à une petite maison car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires. Si vous n'avez qu'un seul bloc, vous ne pourrez pas mettre 60 panneaux solaires.",,19,vi,9416.0
6901,Je pensais plus aux maisons personnelles mais aux petites maisons car vous avez plus d'espace pour tout ce qui est énergie pour installer des panneaux solaires si vous n'avez qu'un seul bloc vous ne pourrez pas installer 60 panneaux solaires,,19,cy,9417.0
6902,Je pense plus aux maisons individuelles et aux petites maisons car vous avez beaucoup d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si vous n'avez qu'un bloc vous ne pourrez pas mettre 60 panneaux solaires.,,19,xh,9418.0
6903,J'ai pensé plus aux maisons personnelles dans les petites maisons car tu as plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si tu n'as qu'un bloc tu ne pourras pas mettre 60 panneaux solaires,,19,yi,9419.0
6904,Je pense plus aux maisons privées et aux petites maisons car vous avez plus d'espace pour tout ce qui est la possibilité de mettre des panneaux solaires si vous n'avez qu'un seul bloc vous ne pourrez pas mettre 60 panneaux solaires.,,19,yo,9420.0
6905,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il aura toutes les excuses",,1,af,9422.0
6906,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,sq,9423.0
6907,"Et si l’opposant est plus intelligent que tous ceux qui proposent quelque chose, il peut trouver toutes sortes d’excuses.",,1,am,9424.0
6908,"Si l’adversaire est plus malin que tous ceux qui ont suggéré quelque chose, il aura toutes les excuses.",,1,ar,9425.0
6909,"et si celui qui est contre est plus malin que tous ceux qui ont suggéré quelque chose, il pourra avoir toutes les excuses ;",,1,hy,9426.0
6910,"et si celui qui s'y oppose est plus intelligent que tous ceux qui le proposent, il peut obtenir toutes les excuses.",,1,az,9427.0
6911,"et si la personne contre est plus intelligente que toutes les personnes qui ont proposé quelque chose, elle aura la possibilité d'avoir toutes les excuses",,1,eu,9428.0
6912,"et si l'homme qui s'y oppose est plus intelligent que tous les hommes qui l'ont proposé, il saura trouver toutes les excuses",,1,be,9429.0
6913,"Et si celui qui s’y oppose est plus intelligent que tous ceux qui proposent quelque chose, il saura trouver toutes les excuses.",,1,bn,9430.0
6914,"et si celui qui est contre est plus intelligent que tous les gens qui ont proposé quelque chose, il aura toutes les justifications",,1,bs,9431.0
6915,"et si celui qui s'oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,bg,9432.0
6916,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il peut avoir toutes les excuses",,1,ca,9433.0
6917,"et si celui qui s'y oppose est plus intelligent que tous ceux qui proposent quelque chose, il peut trouver toutes les excuses",,1,ceb,9434.0
6918,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont jamais pensé, il peut avoir toutes les raisons.",,1,ny,9435.0
6919,"Si l'adversaire est plus intelligent que tous ceux qui proposent quelque chose, il peut trouver toutes les excuses",,1,zh-cn,9436.0
6920,"et si celui qui est contre est plus intelligent que tous ceux qui proposent quelque chose, il pourra avoir toutes les excuses",,1,co,9438.0
6921,"et si celui qui s'oppose est plus intelligent que tous les gens qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,cs,9440.0
6922,"et si celui qui s'y oppose est plus intelligent que tous les gens qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,da,9441.0
6923,"et si celui qui s'y oppose est plus intelligent que tous ceux qui l'ont proposé, il aura toutes les excuses",,1,nl,9442.0
6924,"et si celui qui est contre est plus intelligent que tous les hommes qui ont proposé quelque chose, il pourra avoir toutes les excuses.",,1,eo,9444.0
6925,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont suggéré quelque chose, il a toutes les excuses",,1,et,9445.0
6926,"et si celui qui s’y oppose est plus intelligent que tous ceux qui proposent quelque chose, il aura toutes les raisons.",,1,tl,9446.0
6927,"Et si celui qui s’y oppose est plus malin que tous ceux qui ont proposé quelque chose, il aura toutes les excuses",,1,ka,9450.0
6928,"Et si celui qui est contre est plus intelligent que tous ceux qui ont suggéré quelque chose, il aura toutes les excuses.",,1,de,9451.0
6929,"et si celui qui s'oppose est plus malin que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,el,9452.0
6930,"Et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il peut avoir toutes les excuses.",,1,gu,9453.0
6931,"et si celui qui s’y oppose est meilleur que tous ceux qui présentent quelque chose avec raison, il peut avoir toutes les excuses.",,1,ha,9455.0
6932,"et si celui qui s'oppose à lui est plus sage que tous ceux qui demandent quelque chose, il peut avoir toutes les raisons.",,1,haw,9456.0
6933,"Et si celui qui s’y oppose est plus intelligent que tous ceux qui ont suggéré quelque chose, il pourra accepter toutes les excuses.",,1,iw,9457.0
6934,"Et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, alors il aura toutes les excuses.",,1,hi,9459.0
6935,"et si celui qui s'oppose à lui est le plus sage de tous ceux qui ont demandé quelque chose, il pourra pardonner à tout le monde.",,1,hmn,9460.0
6936,"et si la personne qui s'y oppose est plus intelligente que quiconque a proposé quelque chose, toutes les objections seront satisfaites.",,1,hu,9461.0
6937,et si celui qui s'y oppose est plus malin que tous ceux qui ont proposé quelque chose alors il aura toutes les excuses,,1,is,9462.0
6938,"et si l'adversaire est plus intelligent que tous les proposants, il saura trouver toutes les excuses.",,1,ig,9463.0
6939,"et si celui qui s'oppose à lui est plus malin que tous ceux qui lui ont suggéré quelque chose, il aura toutes les excuses",,1,ga,9465.0
6940,"et si ceux qui sont contre sont plus intelligents que tous ceux qui ont proposé quelque chose, ils auront toutes les excuses",,1,it,9466.0
6941,"Et si celui qui s'y oppose est plus sage que tous ceux qui ont proposé quelque chose, il pourra invoquer n'importe quelle excuse.",,1,ja,9467.0
6942,"et si celui qui s'y oppose est plus malin que tous ceux qui le proposent, il pourra avoir toutes les raisons.",,1,jw,9468.0
6943,"Et si celui qui s’y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, alors il peut avoir toutes les excuses.",,1,kn,9469.0
6944,"Et si celui qui s’y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il a toutes les excuses.",,1,kk,9470.0
6945,"Et si l’adversaire est plus intelligent que tous ceux qui ont proposé quelque chose, il aura toutes les excuses.",,1,km,9471.0
6946,"Et si celui qui s’y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il aura toutes les excuses.",,1,ko,9472.0
6947,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes ses raisons.",,1,ku,9473.0
6948,"si celui qui s'y oppose est plus malin que tous ceux qui le proposent, il peut trouver toutes sortes d'excuses",,1,ky,9474.0
6949,"Et si celui qui s'y oppose est plus intelligent que tous ceux qui proposent quelque chose, il aura toutes les excuses.",,1,lo,9475.0
6950,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses.",,1,la,9476.0
6951,"et si l'homme qui s'y oppose est plus sensé que tous les hommes qui l'ont proposé, il aura toutes les excuses",,1,lv,9477.0
6952,"et si l'homme qui s'y oppose est plus malin que tous les hommes qui l'ont proposé, il aura toutes les excuses",,1,lt,9478.0
6953,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il peut avoir toutes les excuses",,1,lb,9479.0
6954,et si celui qui est contre est plus intelligent que tous les gens qui ont proposé quelque chose il pourra avoir toutes les excuses,,1,mk,9480.0
6955,"et si celui qui s’oppose à lui est plus malin que celui qui lui a proposé quelque chose, il aura toutes les excuses.",,1,mg,9481.0
6956,"et si celui qui s'oppose à lui est plus malin que tous ceux qui proposent quelque chose, il pourra avoir toutes les raisons",,1,ms,9482.0
6957,"Si l’opposant est plus intelligent que quiconque a suggéré quelque chose, il peut invoquer toutes sortes d’excuses.",,1,ml,9483.0
6958,"et si celui qui s'y oppose en sait plus que celui qui la propose, il peut trouver toutes les excuses.",,1,mi,9485.0
6959,"Et si celui qui s’oppose à lui est plus intelligent que tous ceux qui ont proposé quelque chose, il peut en comprendre toutes les raisons.",,1,mr,9486.0
6960,"Si l’opposant est plus intelligent que tous ceux qui ont proposé quelque chose, il a toutes les excuses.",,1,mn,9487.0
6961,"Si l’adversaire est plus intelligent que tous les partisans de quelque chose, il pourra en donner toutes les raisons.",,1,my,9488.0
6962,"Et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra trouver toutes les excuses.",,1,ne,9489.0
6963,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,no,9490.0
6964,"Et si celui qui est contre est plus intelligent que ceux qui le proposent, il peut trouver toutes les excuses",,1,or,9491.0
6965,"Et si celui qui s’y oppose est plus sage que tous ceux qui proposent quelque chose, il aura toute l’excuse.",,1,ps,9492.0
6966,"Et si celui qui s’y oppose est plus malin que tous ceux qui ont proposé quelque chose, il peut avoir toutes les excuses.",,1,fa,9493.0
6967,"et si celui qui est contre est plus malin que tous ceux qui l'ont proposé, il pourra avoir toutes les excuses",,1,pl,9494.0
6968,"Et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra garder toutes les excuses.",,1,pa,9496.0
6969,"et si celui qui est contre est plus malin que tous ceux qui ont proposé quelque chose, il saura trouver toutes les excuses",,1,ru,9498.0
6970,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont donné quelque chose, il saura trouver toutes les excuses.",,1,sm,9499.0
6971,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses.",,1,gd,9500.0
6972,"et si celui qui est contre est plus intelligent que tous les hommes qui l'ont proposé, il pourra avoir toutes les excuses",,1,sr,9501.0
6973,"et si celui qui est contre est plus intelligent que tous ceux qui planifient quelque chose, il pourra avoir toutes les raisons.",,1,st,9502.0
6974,"et si celui qui s’oppose est plus sage que tout le monde et planifie quelque chose, il pourra avoir toutes les raisons.",,1,sn,9503.0
6975,"Et si celui qui est contre est plus intelligent que tous ceux qui ont suggéré quelque chose, il sera capable de trouver toutes les excuses.",,1,sd,9504.0
6976,"Et si l'adversaire est plus intelligent que tous ceux qui ont proposé quelque chose, il saura trouver toutes les excuses.",,1,si,9505.0
6977,"et si celui qui s'oppose est plus malin que tous ceux qui ont suggéré quelque chose, il pourra avoir toutes les excuses",,1,sk,9506.0
6978,"et si celui qui est contre est plus intelligent que tous les gens qui ont proposé quelque chose, il aura toutes les excuses",,1,sl,9507.0
6979,"si l'adversaire est plus intelligent que tous les proposants, il peut trouver n'importe quelle excuse.",,1,so,9508.0
6980,"Et si celui qui s’y oppose est plus intelligent que celui qui propose quelque chose, il pourra avoir toutes les raisons.",,1,su,9510.0
6981,"et si celui qui s'y oppose est plus intelligent que tous ceux qui l'ont proposé, il aura toutes les excuses.",,1,sw,9511.0
6982,"et si celui qui s’y oppose est plus malin que tous ceux qui l’ont proposé, il peut avoir toutes les excuses.",,1,tg,9513.0
6983,"Et si l’adversaire est plus intelligent que tous ceux qui ont proposé une chose, il peut invoquer toutes les excuses.",,1,ta,9514.0
6984,"Et si celui qui s’y oppose est plus malin que tous ceux qui proposent quelque chose, il peut trouver toutes les excuses.",,1,te,9515.0
6985,"Et si l’adversaire est plus intelligent que celui qui propose quelque chose, il pourra trouver toutes sortes d’excuses.",,1,th,9516.0
6986,"et si celui qui s'y oppose est plus malin que tous ceux qui proposent une chose, il saura présenter toutes les excuses.",,1,tr,9517.0
6987,"et si celui qui s'oppose est plus malin que tous ceux qui ont proposé quelque chose, il saura trouver toutes les excuses",,1,uk,9518.0
6988,"Et si celui qui s’y oppose est plus sage que tous ceux qui ont suggéré quelque chose, il saura trouver toutes les excuses.",,1,ur,9519.0
6989,"Si la personne qui s'oppose à lui est plus intelligente que tous ceux qui font valoir un point, il peut obtenir toutes les excuses.",,1,ug,9520.0
6990,"et si celui qui s’y oppose est plus malin que tous ceux qui le proposent, il aura toutes les excuses.",,1,uz,9521.0
6991,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont proposé quelque chose, il aura toutes les excuses",,1,vi,9522.0
6992,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra obtenir toutes les excuses",,1,cy,9523.0
6993,"et si l'objecteur a plus de bon sens que tous ceux qui ont suggéré quelque chose, il saura se défendre.",,1,xh,9524.0
6994,"et si celui qui est contre lui est plus intelligent que tous ceux qui suggèrent quelque chose, il pourra avoir toutes les excuses.",,1,yo,9526.0
6995,"Je voulais aussi mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais si c'est moche c'est aussi morose.",,18,af,9528.0
6996,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car vivre dans des immeubles, c'est bien, mais s'ils sont moches, c'est quand même sinistre.",,18,sq,9529.0
6997,"Je voulais aussi mettre l'accent sur un cadre de vie agréable car il fait bon vivre dans des immeubles, mais s'ils sont moches, il fait quand même sombre.",,18,am,9530.0
6998,J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont laids ils sont aussi sombres.,,18,ar,9531.0
6999,"Je voulais aussi mettre en valeur l'environnement agréable, car c'est agréable de vivre dans des immeubles, mais s'ils sont laids, c'est aussi sinistre.",,18,hy,9532.0
7000,"J'ai aussi voulu mettre l'accent sur un cadre de vie agréable, car il fait bon vivre dans des immeubles, mais même s'ils sont laids, ils restent sombres.",,18,az,9533.0
7001,"Je voulais aussi souligner le cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est quand même morose.",,18,eu,9534.0
7002,"J'ai aussi voulu mettre l'accent sur un cadre de vie agréable, car les immeubles sont agréables à vivre, mais s'ils sont laids, ils restent sombres.",,18,be,9535.0
7003,"Je voulais aussi mettre en avant un cadre de vie agréable car c'est agréable de vivre dans des immeubles mais s'ils sont moches, c'est quand même déprimant.",,18,bn,9536.0
7004,"Je voulais aussi mettre en avant un environnement agréable à vivre, car c'est bien de vivre dans des immeubles, mais s'ils sont moches, c'est quand même morose.",,18,bs,9537.0
7005,Je voulais aussi mettre l'accent sur un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est aussi morose.,,18,ca,9539.0
7006,Je veux aussi promouvoir un cadre de vie agréable car vivre dans des immeubles c'est bien mais si c'est moche c'est aussi sombre.,,18,ceb,9540.0
7007,Je voulais aussi mettre en avant un endroit où il fait bon vivre car vivre dans une maison c'est bien mais si c'est mal c'est triste.,,18,ny,9541.0
7008,"Je veux aussi mettre l'accent sur un environnement agréable à vivre, car c'est bien de vivre dans des immeubles, mais s'ils sont moches, c'est quand même morose.",,18,zh-cn,9542.0
7009,"J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien, mais s'ils sont moches c'est aussi morose.",,18,co,9544.0
7010,"Je voulais aussi mettre en avant un environnement agréable à vivre, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est quand même sinistre.",,18,cs,9546.0
7011,"Je soulignerais aussi un cadre de vie agréable, car c'est bien de vivre dans des immeubles, mais s'ils sont moches, c'est quand même sinistre.",,18,da,9547.0
7012,"Je voulais aussi attirer l'attention sur un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est quand même morose.",,18,nl,9548.0
7013,Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c’est bien mais s’ils sont moches c’est quand même morose aussi.,,18,en,9549.0
7014,"Je voulais aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches, c'est aussi triste.",,18,eo,9550.0
7015,"Je voulais aussi mettre en avant un cadre de vie agréable, car c'est bien de vivre dans des immeubles, mais s'ils sont moches, c'est quand même morose.",,18,et,9551.0
7016,Je veux aussi mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont moches il fait quand même sombre.,,18,tl,9552.0
7017,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, c'est quand même morose.",,18,fi,9553.0
7018,Je voulais aussi mettre en avant un cadre de vie confortable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est aussi morose.,,18,fy,9554.0
7019,J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est aussi morose.,,18,gl,9555.0
7020,"J'ai aussi voulu mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais s'ils sont moches, ils restent lugubres.",,18,ka,9556.0
7021,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car vivre dans des immeubles, c'est beau, mais même s'ils sont laids, ça reste morose.",,18,de,9557.0
7022,"Je voulais aussi souligner un cadre de vie agréable car vivre dans des immeubles c'est bien, mais si c'est moche c'est quand même morose.",,18,el,9558.0
7023,"Je voulais aussi mettre en avant un cadre de vie agréable car il fait bon être dans les immeubles mais s'ils sont moches, ils restent sombres.",,18,gu,9559.0
7024,Je voulais aussi mettre l'accent sur un beau cadre de vie car vivre dans des immeubles c'est beau mais s'ils sont moches c'est quand même morose aussi.,,18,ht,9560.0
7025,Je voulais aussi mettre en avant la qualité de vie car vivre dans des immeubles c'est bien mais s'ils sont bons il fait quand même sombre aussi.,,18,ha,9561.0
7026,"Je voulais aussi montrer un style de vie confortable car vivre dans des maisons c'est beau mais si elles sont sales, il fait aussi sombre.",,18,haw,9562.0
7027,Je voulais aussi mettre l'accent sur un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est quand même trop morose.,,18,iw,9563.0
7028,J'ai aussi voulu mettre en avant un cadre de vie agréable car il est agréable de vivre dans des immeubles mais c'est aussi décevant s'ils sont moches.,,18,hi,9565.0
7029,Je veux aussi mentionner le bel endroit où vivre car c'est dans un bon endroit mais s'ils sont moches il fait encore sombre.,,18,hmn,9566.0
7030,"J'ai aussi voulu souligner le cadre de vie agréable, car il fait bon vivre dans les immeubles, mais s'ils sont moches, c'est quand même morose.",,18,hu,9567.0
7031,"Je voulais aussi mettre l'accent sur un cadre de vie agréable car il fait bon vivre dans des immeubles mais s'ils sont moches, il fait quand même sombre.",,18,is,9568.0
7032,"Je veux aussi mettre en avant les belles maisons car vivre dans des maisons c'est bien mais si elles sont laides, il fait quand même sombre.",,18,ig,9569.0
7033,Je veux aussi mettre en avant un cadre de vie agréable car vivre dans un immeuble c'est bien mais si c'est moche c'est quand même morose aussi.,,18,id,9570.0
7034,Je voulais aussi attirer l'attention sur un cadre de vie agréable car vivre dans des immeubles c'est bien mais s'ils sont moches c'est quand même morose aussi.,,18,ga,9571.0
7035,J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont moches c'est aussi morose.,,18,it,9572.0
7036,"Vivre dans un immeuble, c'est bien, mais si c'est moche, il fait quand même sombre, j'ai donc aussi voulu mettre l'accent sur un cadre de vie confortable.",,18,ja,9573.0
7037,Je veux aussi souligner le cadre de vie agréable car j'habite dans un bon immeuble mais si c'est moche c'est quand même morose.,,18,jw,9574.0
7038,Je veux mettre en avant un cadre de vie agréable car il fait bon vivre dans des immeubles mais s'ils sont sales il fait quand même sombre.,,18,kn,9575.0
7039,"Je voulais aussi mettre en avant un cadre de vie agréable, car c'est agréable de vivre dans des immeubles, mais c'est aussi triste s'ils sont moches.",,18,kk,9576.0
7040,"Je veux aussi souligner le cadre de vie agréable, car vivre dans un immeuble c'est bien, mais si c'est mauvais, c'est quand même morose.",,18,km,9577.0
7041,"Je voulais également mettre l'accent sur un cadre de vie confortable. C'est agréable de vivre dans un immeuble, mais cela peut aussi être déprimant s'il est moche.",,18,ko,9578.0
