,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
711,"et c'est là que l'on revient sur l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est que vous êtes capables d'exclure votre côté individuel et votre côté stupide pour pouvoir vous concentrer sur le bénéfice. communauté parce que c'est quelque chose qui vous parle directement, vous voyez, c'est le but de créer une culture et j'aime ce que vous dites",,9,hy,6303.0,8790.0
712,"et on revient à l'intérêt de créer une culture parallèle, qui est la culture de société, où l'on arrive à exclure son côté individuel et le côté idiot sur lequel on aime se concentrer au profit des autres. la société parce que c'est quelque chose qui te parle directement, tu vois, c'est ça créer une culture et aimer ce qu'on se dit",,9,az,6304.0,8791.0
713,"et c'est là qu'on revient à l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est là qu'on arrive à désactiver son côté individuel et son côté idiot pour pouvoir se concentrer sur le bénéfice de la communauté, parce que c'est ça te parle directement tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on s'est dit",,9,be,6306.0,8793.0
714,"et c'est justement là qu'on revient sur l'intérêt d'aller créer une culture parallèle qui est une culture de communauté c'est justement la gestion d'exclure ta part individuelle et ta part stupide pour pouvoir vouloir se concentrer sur le bien de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et comme tu le dis toi-même",,9,ceb,6311.0,8798.0
715,"et c'est là que nous revenons à la volonté de créer une culture similaire qui soit une culture communautaire et il vous est possible de choisir votre côté personnel et votre côté idiot pour que vous aimiez vous concentrer sur le bénéfice de la communauté car cela C'est quelque chose qui vous parle directement, voyez-vous, c'est le but de créer une culture et ce que vous dites de vous-même.",,9,ny,6312.0,8799.0
716,"et c'est justement là que nous voulons que l'intérêt aille pour créer une culture parallèle qui soit une culture communautaire c'est justement que vous parvenez à exclure votre côté individuel et votre côté stupide pour pouvoir aimer vous concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et tu aimes ce qu'il s'est dit",,9,co,6315.0,8802.0
717,"c'est à dire que tu dois voir ta relation avec ton opposition comme juste, toi, pourquoi tu es dans l'opposition tu dois le justifier que tu l'expliques et ensuite t'aider exactement",,9,af,6403.0,8892.0
718,"c'est-à-dire que vous devez justifier votre relation avec votre opposition, vous voyez, pourquoi vous êtes dans l'opposition, vous devez justifier que vous expliquez et ensuite vous aidez précisément.",,9,sq,6404.0,8893.0
719,"Cela signifie que vous devez justifier votre relation avec l'adversaire que vous voyez, expliquer pourquoi vous êtes un adversaire et l'amener à bien vous comprendre.",,9,am,6405.0,8894.0
720,"Cela signifie que vous devez justifier votre relation avec l'opposition que vous voyez, et vous devez justifier la raison de votre présence dans l'opposition, en l'expliquant et en vous aidant ensuite avec soin.",,9,ar,6406.0,8895.0
721,"c'est-à-dire que vous avez besoin de justifier votre relation avec votre opposition, vous voyez pourquoi vous êtes dans l'opposition, vous avez besoin de la justifier, de l'expliquer, puis de vous aider précisément ;",,9,hy,6407.0,8896.0
722,"c'est-à-dire que si vous voyez que vous avez besoin de justifier votre relation avec votre opposition, pourquoi vous devez justifier pourquoi vous êtes dans l'opposition, expliquez-le et ensuite vous aider précisément.",,9,az,6408.0,8897.0
723,"c'est-à-dire que vous devez justifier votre relation avec votre opposition, vous voyez pourquoi vous êtes dans l'opposition, vous devez la justifier, pour que vous l'expliquiez, et ensuite vous aidez définitivement",,9,be,6410.0,8899.0
724,"c'est à dire que tu dois justifier ton rapport avec ton opposition que tu vois, pourquoi tu es dans l'opposition tu dois justifier que tu l'expliques et ensuite t'aider justement.",,9,ceb,6415.0,8904.0
725,"c'est à dire que tu dois justifier ton rapport avec tes critiques que tu vois, pourquoi tu critiques tu dois faire en sorte de t'expliquer et ensuite de mieux t'aider.",,9,ny,6416.0,8905.0
726,"c'est à dire que tu dois justifier ton rapport avec ton opposition que tu vois, parce que tu es dans l'opposition tu dois justifier que tu l'expliques et puis ça t'aide justement",,9,co,6418.0,8908.0
727,ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et par exemple mettre une buanderie et ensuite ils pourront se référer à la buanderie commune,,10,af,6504.0,8998.0
728,"ceux qui veulent gagner de la place chez eux pour ne pas gâcher l'espace et le mettre dans une buanderie par exemple, alors ils peuvent se référer à la buanderie habituelle",,10,sq,6505.0,8999.0
729,"Afin d'économiser de l'espace dans la maison et de ne pas gâcher l'espace, par exemple, ceux qui souhaitent le mettre dans la buanderie peuvent alors se tourner vers la buanderie habituelle.",,10,am,6506.0,9000.0
730,"Ceux qui veulent gagner de la place dans la maison pour ne pas encombrer l’espace et mettre un lavabo par exemple, eh bien, ils peuvent se référer au lavabo public.",,10,ar,6507.0,9001.0
731,"ceux qui veulent gagner de la place à la maison, pour ne pas gâcher l'espace et ne pas aménager une buanderie, par exemple et bien, alors ils peuvent postuler à une buanderie commune ;",,10,hy,6508.0,9002.0
732,"Ceux qui souhaitent économiser de l'espace à la maison et, par exemple, aménager une buanderie afin de ne pas effondrer l'espace, peuvent alors demander une buanderie commune.",,10,az,6509.0,9003.0
733,"ceux qui veulent gagner de la place chez eux, pour ne pas gâcher l'espace et mettre la lessive par exemple, et bien, alors ils peuvent se tourner vers une buanderie partagée",,10,be,6511.0,9005.0
734,ceux qui veulent gagner de la place dans la maison pour que l'espace ne soit pas détruit et mis dans une laverie par exemple et bien ils peuvent se référer à la laverie commune.,,10,ceb,6516.0,9010.0
735,"Ceux qui veulent gagner de la place chez eux pour ne pas perdre de place et y installer une machine à laver par exemple, peuvent alors parler d'une buanderie commune.",,10,ny,6517.0,9011.0
736,ceux qui veulent gagner de la place chez eux pour ne pas perdre de place et mettre une lessive par exemple et bien après ils pourront se référer à la buanderie commune,,10,co,6519.0,9014.0
737,c'est justement en minimisant le recyclage euh on va soit éviter d'avoir des emballages inutiles soit recycler pour ne pas jeter donc voilà,,1,af,6604.0,9104.0
738,"c'est vrai avec le recyclage, nous le minimisons, soit nous évitons les emballages inutiles, soit nous recyclons pour ne pas le jeter",,1,sq,6605.0,9105.0
739,"Nous réduisons cela en recyclant correctement, nous supprimons les emballages inutiles pour ne pas y aller ou pouvoir recycler.",,1,am,6606.0,9106.0
740,"Et c'est justement en recyclant, on réduit ça, soit on va éviter d'avoir des emballages inutiles soit on recycle pour ne pas le jeter, alors c'est parti",,1,ar,6607.0,9107.0
741,"c'est en recyclant qu'on minimise, oui, soit on évitera les emballages inutiles, soit on recyclera pour ne pas jeter",,1,hy,6608.0,9108.0
742,"C'est en recyclant que l'on minimisera, soit en évitant les emballages inutiles, soit en recyclant pour éviter de jeter.",,1,az,6609.0,9109.0
743,"c'est grâce au recyclage qu'on minimise euh, soit on évite les emballages inutiles soit on recycle pour ne pas jeter, donc",,1,be,6611.0,9111.0
744,c'est vraiment qu'en recyclant on peut réduire euh évitons les emballages ou le recyclage inutiles pour ne pas jeter c'est tout,,1,ceb,6616.0,9116.0
745,donc en recyclant on réduit euh peut-être qu'on peut éviter d'avoir des emballages ou du recyclage inutiles pour ne pas les gaspiller là-bas,,1,ny,6617.0,9117.0
746,"c'est justement pour recycler on minimise euh, ou bien on évitera d'avoir des emballages inutiles ou bien on recyclera pour ne pas le jeter donc c'est parti",,1,co,6620.0,9120.0
747,"un peu un amalgame de patrimoine dont on n'utilise pas, voyez-vous, c'est plus qu'un rationnement.",,8,af,6708.0,9210.0
748,"Une petite accumulation d’héritage que vous n’utilisez pas, voyez-vous, est plus qu’un rationnement.",,8,sq,6709.0,9211.0
749,"Un petit stock qu’on n’utilise pas, voyez-vous, c’est plus qu’une ration.",,8,am,6710.0,9212.0
750,"La petite collection patrimoniale qu'on n'utilise pas, voyez-vous, c'est plus qu'un simple rationnement.",,8,ar,6711.0,9213.0
751,"Une petite unité héritée que vous n’utilisez pas, voyez-vous, est plus qu’une rationalisation.",,8,hy,6712.0,9214.0
752,"un petit mélange de patrimoine qu'on n'utilise pas, on voit que c'est plus que la norme.",,8,az,6713.0,9215.0
753,"un peu de mise en commun d'un héritage dont on ne se sert pas, vous savez, c'est plus qu'un rationnement.",,8,be,6715.0,9217.0
754,"une petite mise en commun d'un héritage dont on ne se sert pas, voyez-vous, c'est plus qu'un rationnement.",,8,ceb,6720.0,9222.0
755,"Un peu d'héritage que vous n'utilisez pas, voyez-vous, est plus qu'une distribution.",,8,ny,6721.0,9223.0
756,"un peu un mélange du patrimoine dont on ne se sert pas, voyez, c'est plus que des rations.",,8,co,6723.0,9226.0
757,Je pensais plus aux maisons personnelles ou aux petites maisons car vous avez plus d'espace pour toute cette énergie pour mettre des panneaux solaires si vous n'avez qu'un seul bloc vous ne pourrez pas mettre 60 panneaux solaires,,19,af,6805.0,9316.0
758,J'ai pensé davantage aux maisons personnelles ou aux petites maisons car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires si vous n'avez qu'un seul bloc vous ne pourrez pas mettre 60 panneaux solaires.,,19,sq,6806.0,9317.0
759,"J'ai pensé davantage aux maisons privées, aux petites maisons parce qu'il y a beaucoup d'espace pour tous ceux qui ont l'énergie de mettre des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,am,6807.0,9318.0
760,J'ai pensé plus aux maisons personnelles c'est à dire aux petites maisons car vous avez plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si vous n'avez qu'un bloc vous ne pourrez pas mettre 60 panneaux solaires,,19,ar,6808.0,9319.0
761,"J'ai pensé davantage aux maisons privées ou aux petites maisons, car vous avez plus d'espace pour installer des panneaux solaires pour l'énergie, si vous n'avez qu'un seul bloc, vous ne pourrez pas installer 60 panneaux solaires.",,19,hy,6809.0,9320.0
762,"J'ai pensé davantage aux maisons privées ou aux petites maisons, car vous avez plus d'énergie pour mettre des panneaux solaires, si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,az,6810.0,9321.0
763,"Je pensais plus aux maisons privées, euh... petites maisons, parce que tu as plus d'espace pour toute l'énergie pour mettre des panneaux solaires, si tu n'as qu'une seule unité, tu ne pourras pas mettre 60 panneaux solaires",,19,be,6812.0,9323.0
764,"Je pense davantage aux maisons personnelles ou aux petites maisons car vous avez plus d'espace pour toute l'énergie nécessaire pour mettre des panneaux solaires si vous n'avez qu'un seul bloc, vous ne pouvez pas mettre 60 panneaux solaires.",,19,ceb,6817.0,9328.0
765,"J'ai beaucoup pensé aux maisons privées et aux petites maisons parce que vous avez plus d'espace, c'est-à-dire la puissance nécessaire pour installer des panneaux solaires. Si vous n'avez qu'un seul bloc, vous ne pouvez pas installer 60 panneaux solaires.",,19,ny,6818.0,9329.0
766,Je pense plus aux maisons personnelles et aux petites maisons car vous avez plus d'espace pour tout ce qui est énergie pour mettre des panneaux solaires si vous n'avez qu'un bloc vous ne pourrez pas mettre 60 panneaux solaires.,,19,co,6820.0,9332.0
767,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il aura toutes les excuses",,1,af,6905.0,9422.0
768,"et si celui qui est contre est plus intelligent que tous ceux qui ont proposé quelque chose, il pourra avoir toutes les excuses",,1,sq,6906.0,9423.0
769,"Et si l’opposant est plus intelligent que tous ceux qui proposent quelque chose, il peut trouver toutes sortes d’excuses.",,1,am,6907.0,9424.0
770,"Si l’adversaire est plus malin que tous ceux qui ont suggéré quelque chose, il aura toutes les excuses.",,1,ar,6908.0,9425.0
771,"et si celui qui est contre est plus malin que tous ceux qui ont suggéré quelque chose, il pourra avoir toutes les excuses ;",,1,hy,6909.0,9426.0
772,"et si celui qui s'y oppose est plus intelligent que tous ceux qui le proposent, il peut obtenir toutes les excuses.",,1,az,6910.0,9427.0
773,"et si l'homme qui s'y oppose est plus intelligent que tous les hommes qui l'ont proposé, il saura trouver toutes les excuses",,1,be,6912.0,9429.0
774,"et si celui qui s'y oppose est plus intelligent que tous ceux qui proposent quelque chose, il peut trouver toutes les excuses",,1,ceb,6917.0,9434.0
775,"et si celui qui s'y oppose est plus intelligent que tous ceux qui ont jamais pensé, il peut avoir toutes les raisons.",,1,ny,6918.0,9435.0
776,"et si celui qui est contre est plus intelligent que tous ceux qui proposent quelque chose, il pourra avoir toutes les excuses",,1,co,6920.0,9438.0
777,"Je voulais aussi mettre en avant un cadre de vie agréable, car vivre dans des immeubles c'est bien, mais si c'est moche c'est aussi morose.",,18,af,6995.0,9528.0
778,"Je voulais aussi mettre l'accent sur un cadre de vie agréable, car vivre dans des immeubles, c'est bien, mais s'ils sont moches, c'est quand même sinistre.",,18,sq,6996.0,9529.0
779,"Je voulais aussi mettre l'accent sur un cadre de vie agréable car il fait bon vivre dans des immeubles, mais s'ils sont moches, il fait quand même sombre.",,18,am,6997.0,9530.0
780,J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est beau mais s'ils sont laids ils sont aussi sombres.,,18,ar,6998.0,9531.0
781,"Je voulais aussi mettre en valeur l'environnement agréable, car c'est agréable de vivre dans des immeubles, mais s'ils sont laids, c'est aussi sinistre.",,18,hy,6999.0,9532.0
782,"J'ai aussi voulu mettre l'accent sur un cadre de vie agréable, car il fait bon vivre dans des immeubles, mais même s'ils sont laids, ils restent sombres.",,18,az,7000.0,9533.0
783,"J'ai aussi voulu mettre l'accent sur un cadre de vie agréable, car les immeubles sont agréables à vivre, mais s'ils sont laids, ils restent sombres.",,18,be,7002.0,9535.0
784,Je veux aussi promouvoir un cadre de vie agréable car vivre dans des immeubles c'est bien mais si c'est moche c'est aussi sombre.,,18,ceb,7006.0,9540.0
785,Je voulais aussi mettre en avant un endroit où il fait bon vivre car vivre dans une maison c'est bien mais si c'est mal c'est triste.,,18,ny,7007.0,9541.0
786,"J'ai aussi voulu mettre en avant un cadre de vie agréable car vivre dans des immeubles c'est bien, mais s'ils sont moches c'est aussi morose.",,18,co,7009.0,9544.0
787,donc euh ça va encourager donc j'ai remarqué qu'une consommation excessive causerait des ennuis à tout le monde donc c'est une consommation modérée et responsable je ne sais pas c'est ça,,15,af,7093.0,9634.0
788,donc euh euh ça encouragerait donc j'avais marqué une consommation excessive mettrait tout le monde en difficulté donc c'est une consommation modérée et responsable je ne sais pas c'est ça,,15,sq,7094.0,9635.0
789,"Oh, c'est encourageant, donc j'ai signalé une surconsommation, cela met tout le monde en danger, donc je ne sais pas ce qu'est une consommation modérée et responsable.",,15,am,7095.0,9636.0
790,Alors euh ça inciterait donc j'ai remarqué qu'une consommation excessive mettrait tout le monde en difficulté donc c'est une consommation modérée et responsable je ne sais pas c'est tout.,,15,ar,7096.0,9637.0
791,"alors oui, cela encouragerait, alors j'ai mentionné que la surconsommation mettrait tout le monde en difficulté, donc une consommation modérée et responsable, je ne sais pas si c'est",,15,hy,7097.0,9638.0
792,donc euh euh ça encouragerait c'est pour ça que j'ai mentionné qu'une consommation excessive causerait des ennuis à n'importe qui donc c'est une consommation modérée et responsable je ne sais pas,,15,az,7098.0,9639.0
793,ouais euh ça encouragerait donc j'ai fait remarquer qu'une consommation excessive mettrait tout le monde en difficulté donc c'est une consommation modérée et responsable je ne sais pas ce que ça,,15,be,7100.0,9641.0
794,donc euh euh c'est encourageant donc je qualifie une consommation excessive qui va mettre tout le monde en difficulté donc c'est une consommation modérée et responsable je ne sais pas c'est,,15,ceb,7105.0,9646.0
795,"alors euh euh, qu'est-ce qui encouragerait alors j'ai écrit que la surconsommation peut mettre n'importe qui en difficulté donc c'est bien de manger correctement et correctement je ne sais pas c'est",,15,ny,7106.0,9647.0
796,donc euh euh ça encouragerait donc j'ai marqué qu'une consommation excessive causerait des ennuis à tout le monde donc c'est une consommation modérée et responsable je ne sais pas ce que c'est,,15,co,7108.0,9650.0
797,"oui, je ne suis pas sûr que ça marche normalement, je me dis que celui qui est dans l'opposition, il ne finira pas, il ne trouvera pas une solution qui convienne à tout le monde ou",,1,af,7195.0,9740.0
798,"oui, je ne suis pas sûr que ça marche normalement, je me dis qui est dans l'opposition, je ne le trouverai pas, au final, tu ne trouveras pas de solution qui convienne à tout le monde ou",,1,sq,7196.0,9741.0
799,"Ouais, je ne sais pas si ça fonctionne normalement.",,1,am,7197.0,9742.0
800,"Oui, je ne suis pas sûr que le dossier fonctionne normalement. Je me dis que celui qui est dans l'opposition ne le fera pas, au final, il ne trouvera pas une solution qui convienne à tout le monde.",,1,ar,7198.0,9743.0
801,"Oui, je ne suis pas sûr que ça marche normalement, je me dis, qui est l'opposition, il ne trouvera pas, finalement, il ne trouvera pas une solution qui convienne à tout le monde ou",,1,hy,7199.0,9744.0
802,"Ouais, je ne suis pas sûr que ça marche normalement, je me dis que celui qui est dans l'opposition finira par ne pas trouver une solution qui convienne à tout le monde ou",,1,az,7200.0,9745.0
803,oui je ne suis pas sûr que ça marche bien je me dis qui que ce soit dans l'opposition ils ne trouveront pas une solution qui satisfasse tout le monde au final ou alors,,1,be,7202.0,9747.0
804,oui je ne suis pas sûr que ça fonctionnera normalement je me dis qui est dans l'opposition non il ne l'est pas au final il ne trouvera pas une solution qui convienne à tout le monde ou,,1,ceb,7207.0,9752.0
805,ouais je ne suis pas sûr que ça marche tout le temps je me dis que celui qui est contre lui n'aura pas la même réponse que n'importe qui ou,,1,ny,7208.0,9753.0
806,oui je ne suis pas sûr que ça marche normalement je me dis que celui qui est dans l'opposition ne trouvera pas finalement une solution qui convienne à tout le monde ou,,1,co,7210.0,9756.0
807,oui oui c'est comme ça tu vois c'est comme ça que fonctionnent les tournesols qui tournent en fonction du soleil en fait là tu maximises ton apport énergétique sur les panneaux photovoltaïques après il faut dire aussi que tu as du photovoltaïque,,1,af,7297.0,9846.0
808,oui oui donc tu regardes comment fonctionnent les tournesols qui tournent en fonction du soleil en fait là où tu es tu maximise l'énergie dans les panneaux photovoltaïques alors il faut dire aussi que tu as du photovoltaïque,,1,sq,7298.0,9847.0
809,"Oui, oui, c'est pour ça que vous voyez comment fonctionnent les tournesols, ils font le tour de la base du soleil, ils augmentent effectivement votre consommation d'énergie sur les panneaux photovoltaïques là-bas, et puis il faut savoir que vous avez du photovoltaïque.",,1,am,7299.0,9848.0
810,"Oui, oui, c'est comme ça que tu vois comment fonctionnent les tournesols qui tournent en fonction du soleil, et en fait, là tu maximises ta consommation d'énergie sur les panneaux photovoltaïques après, et il faut dire aussi que tu as de l'énergie photovoltaïque",,1,ar,7300.0,9849.0
811,ouais ouais donc tu vois comment fonctionnent les tournesols qui tournent en fonction du soleil en fait tu maximises l'apport énergétique sur les panneaux photovoltaïques alors il faut aussi dire que tu as un photovoltaïque,,1,hy,7301.0,9850.0
812,oui oui c'est vrai tu vois comment fonctionnent les tournesols qui tournent en fonction du soleil tu es effectivement là tu maximise l'apport énergétique dans les panneaux photovoltaïques alors il faut dire que c'est du photovoltaïque,,1,az,7302.0,9851.0
813,oui oui c'est vrai tu vois comment fonctionnent les tournesols qui tournent en fonction du soleil en fait c'est toi qui maximise la consommation énergétique des panneaux photovoltaïques après il faut dire aussi que tu as un photovoltaïque,,1,be,7304.0,9853.0
814,oui oui c'est pour voir comment les tournesols tournent en fonction du soleil en fait tu as tu augmentes ta consommation d'énergie avec des panneaux photovoltaïques alors il faut aussi dire que tu as du photovoltaïque,,1,ceb,7309.0,9858.0
815,"oui, alors tu vois comment fonctionne le tournesol qui tourne en fonction du soleil, là tu es pour augmenter ton énergie en panneaux photovoltaïques après il faut dire que tu as du photovoltaïque.",,1,ny,7310.0,9859.0
816,"oui oui, c'est comme ça que vous voyez comment fonctionnent les tournesols qui tournent en fonction du soleil, en fait, vous maximisez votre apport énergétique sur les panneaux photovoltaïques alors il faut dire aussi que vous avez du photovoltaïque",,1,co,7313.0,9862.0
817,tu vois qu'ils ont une vie assez agréable pour tout le monde,,18,af,7401.0,9952.0
818,"tu vois, ils ont une vie assez agréable pour tous",,18,sq,7402.0,9953.0
819,Tu verras que tout le monde a une vie heureuse,,18,am,7403.0,9954.0
820,"Tu vois, ils ont une vie assez intéressante pour tout le monde",,18,ar,7404.0,9955.0
821,"tu vois, ils ont une vie plutôt sympa pour tout le monde",,18,hy,7405.0,9956.0
822,"tu vois, ils ont une vie assez belle pour tout le monde",,18,az,7406.0,9957.0
823,tu vois qu'il a une vie heureuse pour tout le monde,,18,ny,7408.0,9965.0
824,tu verras qu'ils ont une vie assez agréable pour tous,,18,co,7410.0,9968.0
825,"exactement là où un chef de groupe devrait toujours être quelque chose comme ça, vous voyez",,20,af,7468.0,10058.0
826,Exactement ce que le chef d'équipe devrait toujours être ce que vous voyez,,20,am,7469.0,10060.0
827,"Plus précisément, le chef du groupe devrait toujours être quelque chose comme celui que vous voyez",,20,ar,7470.0,10061.0
828,"juste là où le chef du groupe devrait toujours être quelque chose comme ça, tu vois",,20,hy,7471.0,10062.0
829,Un chef de groupe devrait toujours être quelque chose que vous voyez,,20,az,7472.0,10063.0
830,exactement là où le chef du groupe devrait toujours être quelque chose comme ce que vous voyez,,20,be,7474.0,10065.0
831,"exactement là où un chef d'équipe devrait toujours être comme ça, voyez-vous",,20,ceb,7479.0,10070.0
832,"exactement là où un chef d'équipe devrait toujours être, comme vous pouvez le voir",,20,ny,7480.0,10071.0
833,ben non parce qu'on aura trouvé un moyen d'ici là soyons positifs et ça évitera le gaspillage du fait qu'il y a plus d'espace forcément construire des bâtiments un peu dégoutants partout où tu fais des trucs sous l'eau,,15,af,7553.0,10164.0
834,ben non parce qu'on aura trouvé un moyen d'ici là soyons positifs et ça évitera de perdre le fait qu'il y a plus d'espace forcément construire des bâtiments un peu odieux partout où tu fais des trucs sous l'eau,,15,sq,7554.0,10165.0
835,"Ça ne va pas aller parce que d'ici là, soyons positifs et cela nous empêche de parler du fait qu'il y a plus d'espace et de construire des petits bâtiments odieux partout où vous faites des choses sous-marines.",,15,am,7555.0,10166.0
836,"Bon non parce qu'on aura trouvé un moyen d'ici là, soyons positifs et cela évitera de gaspiller comment dire qu'il y a forcément plus d'espace, construire des bâtiments un peu dégueulasses partout où l'on fait des trucs sous l'eau",,15,ar,7556.0,10167.0
837,ben non parce qu'on trouvera un moyen alors soyons positifs et ça évitera de gaspiller comment dire le fait qu'il y a plus d'espace définitivement construire des bâtiments un peu méchants partout où tu fais des trucs sous l'eau.,,15,hy,7557.0,10168.0
838,"eh bien non parce que nous aurons trouvé un moyen d'ici là, soyons positifs et évitons le gaspillage de comment dire que c'est plus d'espace.",,15,az,7558.0,10169.0
839,eh bien non parce que d'ici là nous trouverons un moyen soyons positifs et cela évitera de perdre comment dire qu'il y a plus d'espace assurez-vous de construire des bâtiments un peu hideux partout où vous faites des trucs sous-marins,,15,be,7560.0,10171.0
840,ben non parce qu'on a trouvé un moyen alors on sera positif et ça évitera de gaspiller comment dire la vérité qu'il y a plus d'espace il faut construire des bâtiments assez dégoutants partout où on fait des choses sous l'eau,,15,ceb,7565.0,10176.0
841,ben non car on aura trouvé un moyen d'ici là soyons sûrs et cela évitera des dégâts car on peut dire qu'il y a beaucoup d'endroits pour construire des maisons un peu sales partout où on fait des choses sous l'eau.,,15,ny,7566.0,10177.0
842,ben non parce qu'il faut trouver un moyen depuis on est positif et ça évitera de perdre le comment dire le fait qu'il y a plus d'espace forcément construire des bâtiments un peu dégoutants partout on fait des trucs sous l'eau,,15,co,7568.0,10180.0
843,la question est que vous ne pouvez pas l'utiliser tout le temps car vous réduirez l'humidité de l'air,,4,af,7656.0,10270.0
844,la question est que vous ne pouvez pas l'utiliser tout le temps car vous réduisez l'humidité de l'air,,4,sq,7657.0,10271.0
845,Le problème est que vous ne pouvez pas toujours l'utiliser car cela réduit l'humidité de l'air.,,4,am,7658.0,10272.0
846,La question est que vous ne pouvez pas l'utiliser tout le temps car vous réduisez l'humidité de l'air.,,4,ar,7659.0,10273.0
847,Le fait est que vous ne pouvez pas l'utiliser tout le temps car vous déshumidifierez l'air.,,4,hy,7660.0,10274.0
848,le problème est que tu ne peux pas l'utiliser tout le temps car tu vas réduire l'humidité de l'air,,4,az,7661.0,10275.0
849,le problème est que vous ne pouvez pas l'utiliser tout le temps car vous réduisez l'humidité,,4,be,7663.0,10277.0
850,le problème est que vous ne pouvez pas l'utiliser souvent car vous réduirez l'humidité de l'air,,4,ceb,7666.0,10282.0
851,le problème est que tu ne peux pas l'utiliser tout le temps car tu réduis l'humidité de l'air,,4,ny,7667.0,10283.0
852,le problème est que vous ne pouvez pas l'utiliser tout le temps car cela réduit l'humidité de l'air,,4,co,7669.0,10286.0
853,mais justement tu choisis ses suggestions et justement tu choisis si tu y vas tu n'y vas pas,,7,af,7706.0,10376.0
854,mais c'est toi qui choisis ses propositions et c'est toi qui choisis si tu y vas ou pas,,7,sq,7707.0,10377.0
855,Mais c'est exactement l'idée que vous choisissez et vous n'y irez pas si vous y allez vraiment.,,7,am,7708.0,10378.0
856,Mais tu choisis spécifiquement ses propositions et tu choisis spécifiquement si tu y vas tu n'y iras pas,,7,ar,7709.0,10379.0
857,"mais c'est toi qui choisis ses offres et toi qui choisis si tu y vas, tu n'y vas pas",,7,hy,7710.0,10380.0
858,mais tu choisis les suggestions et si tu y vas tu n'y vas pas,,7,az,7711.0,10381.0
859,"mais c'est toi qui choisis ces offres et c'est toi qui choisis si tu y vas, tu n'y vas pas",,7,be,7713.0,10383.0
860,mais justement tu choisis ces suggestions et justement tu choisis quand tu y vas tu n'y vas pas,,7,ceb,7718.0,10388.0
861,mais c'est exactement vous qui décidez ce que vous voulez et vous décidez si vous y allez ou non,,7,ny,7719.0,10389.0
862,mais choisissez justement leurs propositions et choisissez justement si vous y allez ou pas,,7,co,7722.0,10392.0
863,"et après 8 ans c'est tout - ça casse et ça ne peut pas être recyclé, je veux dire, c'est un petit truc",,15,af,7806.0,10482.0
864,"et au bout de 8 ans ça tombe en panne et ça ne se recycle pas, je veux dire c'est un peu trop",,15,sq,7807.0,10483.0
865,"Et après 8 ans, c'est tout – je veux dire, il se casse et ne peut plus être utilisé.",,15,am,7808.0,10484.0
866,"Et après 8 ans, c'est juste ça : ça casse et ça ne peut pas être recyclé, je veux dire, c'est une chose simple",,15,ar,7809.0,10485.0
867,"et au bout de 8 ans ça y est, ça casse et ça ne se recycle pas, je veux dire c'est une petite chose",,15,hy,7810.0,10486.0
868,"et au bout de 8 ans, ça casse et ça ne peut pas être recyclé, je veux dire, c'est un peu un truc",,15,az,7811.0,10487.0
869,"et après 8 ans c'est tout - ça casse et ne peut pas être recyclé, je veux dire, c'est une petite chose",,15,be,7813.0,10489.0
870,"et après 8 ans c'est tout, il est cassé et il ne peut pas être recyclé, je veux dire, c'est une petite chose",,15,ceb,7818.0,10494.0
871,"et après 8 ans, c'est tout - il se casse et ne peut pas être remonté, je veux dire, c'est un peu un problème",,15,ny,7819.0,10495.0
872,"et après 8 ans, c'est ça - ça casse et ne peut pas être recyclé, je veux dire, c'est un peu un truc",,15,co,7821.0,10498.0
873,euh attends j'ai acheté cette machine à laver 800 balles l'année dernière ça m'énerve que tu viennes faire ta lessive tous les jours,,3,af,7903.0,10588.0
874,"Ugh attends, j'ai acheté cette machine à laver 800 balles l'année dernière, j'en ai marre que tu viennes laver tes vêtements tous les jours",,3,sq,7904.0,10589.0
875,"Attends, j'ai acheté cette machine à laver 800 balles l'année dernière. Ça m'énerve que tu viennes laver tes vêtements tous les jours.",,3,am,7905.0,10590.0
876,"Oh attends, j'ai acheté ce lave-balles 800 l'année dernière et ça me dérange que tu viennes laver tes vêtements tous les jours.",,3,ar,7906.0,10591.0
877,attends j'ai acheté cette machine à laver 800 balles l'année dernière ça m'énerve que tu viennes tous les jours faire ta lessive,,3,hy,7907.0,10592.0
878,attends j'ai acheté cette machine à laver 800 balles l'année dernière ça m'énerve que tu viennes faire ta lessive tous les jours,,3,az,7908.0,10593.0
