,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0
9515,"En fait, ce n'est pas entièrement compatible, en fait, créer une culture économique commune, etc. signifie que nous sommes en relation avec nous-mêmes ou avec vos croyances ou autre. En fait on se dit tous que ça doit finalement être normal",2,,ta,11883.0
9516,"Bien sûr, ce n'est pas entièrement compatible, en fait, créer une culture commune comme l'économie, etc. signifie que nous sommes plus liés à nous-mêmes ou à vos croyances ou quoi que ce soit, nous sommes simplement dans une relation. En fait, on se dit tous que ça devrait être normal au final",2,,te,11884.0
9517,"En fait, ce n'est pas pareil. Cela correspond certainement. C'est juste qu'en réalité Créer une culture économique commune, etc. signifie que nous sommes plus connectés à nous-mêmes. ou avec tes croyances Ou quoi que ce soit avec lequel nous sommes simplement en relation En fait, on se dit tous que finalement ça doit être normal.",2,,th,11885.0
9518,"Ce n’est donc pas réellement la même chose, c’est définitivement compatible, c’est juste en fait une économie commune, etc. La création d'une culture signifie que nous sommes plus en contact avec nous-mêmes, avec nos croyances ou quoi que ce soit. En fait, on se dit tous que ça doit finalement être normal",2,,tr,11886.0
9519,"eh bien, en fait, ce n'est pas, eh bien, c'est complètement compatible, c'est juste, en fait, créer une culture économique partagée et ainsi de suite signifie que nous sommes plus en relation avec nous-mêmes, ou avec nos croyances, ou quoi que ce soit, nous sommes juste dans relation, où en réalité, on se dit tous que cela doit enfin devenir normal",2,,uk,11887.0
9520,"Eh bien, en fait, ce n'est pas vrai – c'est parfaitement cohérent, c'est juste qu'en réalité, la création d'une culture économique partagée et ainsi de suite signifie que nous sommes plus en contact avec nous-mêmes ou avec vos croyances ou autre chose. en fait, on se dit tous que ça devrait finalement être normal.",2,,ur,11888.0
9521,"En fait, ce n'est pas très compatible, c'est tout à fait compatible, et en fait cela signifie construire une culture économique commune qui signifie que nous sommes en relation avec nous-mêmes ou avec vos croyances ou plus. En fait on se dit tous, ça doit être normal",2,,ug,11889.0
9522,"eh bien, en fait, ce n'est pas di- eh bien, c'est tout à fait approprié, il s'agit simplement de créer une culture d'économie partagée et ainsi de suite, ce qui signifie que nous sommes plus en relation avec nous-mêmes ou avec vos croyances ou autre. en fait, on se dit tous que ça doit finalement être normal",2,,uz,11890.0
9523,"Oh, en fait, ce n'est pas très bien, c'est tout à fait compatible, juste en pratique, avec la création d'une culture économique commune, etc. ce qui veut dire que nous avons plus une relation avec nous-mêmes ou avec vos croyances ou quoi que ce soit, nous sommes juste dans une relation où la réalité est que nous nous disons tous qu'à la fin, tout doit aussi être normal",2,,vi,11891.0
9524,"ben pour être honnête c'est pas défavorable c'est tout à fait compatible c'est vrai que créer une culture commune de l'économie etc ça veut dire qu'on est plus en relation avec soi ou ses croyances ou peu importe nous, on est juste en couple. en fait on se dit tous que ça doit finalement être normal",2,,cy,11892.0
9525,"eh bien, en fait, ce n'est pas le cas - eh bien, cela est tout à fait cohérent avec le fait que la création d'une culture économique commune, etc. signifie que nous sommes plus qu'une relation avec nous ou vos croyances ou quoi que ce soit, nous sommes simplement dans une relation là-bas. en fait on dit tous que finalement ça devient normal",2,,xh,11893.0
9526,"Bon en fait ce n'est pas le- enfin c'est tout à fait compatible c'est juste qu'en fait la création d'une culture commune de l'économie etc. signifie qu'on est plus en relation avec nous-mêmes ou avec vos croyances ou quoi que ce soit, on est juste dans une relation où en fait on se dit tous que ça doit finalement être normal",2,,yi,11894.0
9527,"eh bien, c'est vrai, cela ne devient pas - eh bien, c'est absolument compatible, c'est juste que c'est vrai, la nature de notre culture commune de l'économie, etc. signifie que nous sommes plus en relation les uns avec les autres ou avec votre foi ou quoi que ce soit, nous sommes juste dans une relation relation où. en fait on se dit tous que ça doit finalement être normal",2,,yo,11895.0
9528,oui mais je parle ici du marché actuel,1,,af,11897.0
9529,"oui, mais je parle ici du marché actuel",1,,sq,11898.0
9530,"Oui, mais je parle du marché actuel.",1,,am,11899.0
9531,"oui, mais je parle ici du marché existant",1,,hy,11901.0
9532,oui mais je parle ici du marché d'aujourd'hui,1,,eu,11903.0
9533,"oui, mais je parle du marché actuel",1,,be,11904.0
9534,oui mais je parle d'affaires maintenant ici,1,,hmn,11935.0
9535,"oui, mais là je parle du marché actuel",1,,it,11941.0
9536,"Oui, mais nous parlons ici du marché actuel.",1,,ko,11947.0
9537,"Oui, je parle du marché actuel",1,,mg,11956.0
9538,"Oui, mais nous parlons ici du marché actuel",1,,my,11963.0
9539,oui mais je parle du marché actuel,1,,sn,11978.0
9540,"Oui, mais je parle ici du marché actuel.",1,,th,11991.0
9541,Oui mais je parle ici du marché actuel.,1,,ur,11994.0
9542,oui tu peux avoir une cuisine collective si pour les personnes qui veulent y venir mais ce n'est pas forcément une chose,2,,af,12003.0
9543,oui vous pouvez avoir une cuisine collective si pour les personnes qui veulent y venir mais ce n'est pas forcément une chose,2,,sq,12004.0
9544,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas obligatoire",2,,am,12005.0
9545,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas forcément une chose",2,,ar,12006.0
9546,"oui, vous pouvez avoir une cuisine collective si pour les personnes qui souhaitent y venir mais ce n'est pas obligatoire",2,,hy,12007.0
9547,"Oui, vous pouvez avoir une cuisine collective pour les personnes qui souhaitent y venir, mais ce n'est pas obligatoire",2,,az,12008.0
9548,oui tu peux avoir une cuisine collective pour les personnes qui veulent y venir mais ce n'est pas forcément une chose,2,,eu,12009.0
9549,"oui, vous pouvez avoir une cuisine collective si pour les personnes qui souhaitent y venir, mais ce n'est pas nécessaire",2,,be,12010.0
9550,Oui vous pouvez avoir une cuisine commune pour ceux qui souhaitent y venir mais ce n'est pas indispensable,2,,bn,12011.0
9551,"que l'on peut avoir une cuisine commune si pour les personnes qui veulent y venir, mais ce n'est pas forcément une chose",2,,bs,12012.0
9552,"oui, vous pouvez avoir une cuisine commune si pour les personnes qui souhaitent y venir, mais ce n'est pas forcément une chose",2,,bg,12013.0
9553,oui vous pouvez avoir une cuisine collective si c'est pour les personnes qui veulent venir mais ce n'est pas forcément une chose,2,,ca,12014.0
9554,oui tu peux avoir une cuisine collective si pour les personnes qui veulent y aller mais pas forcément quelque chose,2,,ceb,12015.0
9555,"oui, vous pouvez avoir une cuisine commune comme pour les personnes qui souhaitent y venir, mais ce n'est pas une chose",2,,ny,12016.0
9556,Oui vous pouvez avoir une cuisine collective si pour ceux qui veulent y aller mais ce n'est pas forcément une chose,2,,zh-cn,12017.0
9557,"oui tu peux avoir une cuisine collective si pour les gens qui veulent y venir, mais ce n'est pas forcément une chose",2,,co,12019.0
9558,"oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas forcément le cas",2,,hr,12020.0
9559,"oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent venir, mais ce n'est pas forcément une chose",2,,cs,12021.0
9560,oui tu peux avoir une cuisine collective si c'est pour les personnes qui veulent y venir mais ce n'est pas forcément une chose,2,,da,12022.0
9561,"Oui, vous pouvez avoir une cuisine collective pour les personnes qui souhaitent y venir, mais ce n'est pas forcément une chose",2,,nl,12023.0
9562,oui vous pouvez avoir une cuisine collective si pour les personnes qui souhaitent y venir mais ce n'est pas forcément un problème,2,,eo,12025.0
9563,"oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent venir, mais ce n'est pas forcément le but",2,,et,12026.0
9564,oui tu peux avoir une cuisine collective si pour les personnes qui veulent y aller mais ce n'est pas forcément une chose,2,,tl,12027.0
9565,"oui, on peut avoir une cuisine commune pour les gens qui veulent venir, mais ce n'est pas forcément le but",2,,fi,12028.0
9566,"oui, on peut avoir une cuisine collective si pour les gens qui veulent y venir, mais ce n'est pas forcément une chose",2,,fy,12029.0
9567,"Oui, vous pouvez avoir une cuisine commune pour ceux qui veulent y venir, mais ce n'est pas vraiment le but",2,,ka,12031.0
9568,"Oui, vous pouvez aménager une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas forcément une chose",2,,de,12032.0
9569,"oui, tu peux avoir une cuisine collective pour les gens qui veulent y venir, mais ce n'est pas forcément quelque chose",2,,el,12033.0
9570,"Oui, vous pouvez avoir une cuisine commune si cela n'est pas nécessaire pour les personnes qui souhaitent y être également.",2,,gu,12034.0
9571,oui tu peux avoir une cuisine collective si pour ceux qui veulent y venir mais ce n'est pas forcément quelque chose,2,,ht,12035.0
9572,"oui, vous pouvez avoir une cuisine commune s'il y a des gens qui veulent y aller mais ce n'est pas nécessaire.",2,,ha,12036.0
9573,"Oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui souhaitent y aller, mais ce n'est pas grave.",2,,haw,12037.0
9574,"Oui, si on peut créer une cuisine commune pour ceux qui veulent y venir, mais ce n'est pas nécessaire.",2,,hi,12040.0
9575,"oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas forcément la même chose",2,,hmn,12041.0
9576,"oui, on peut créer une cuisine collective pour ceux qui veulent y venir, mais ce n'est pas forcément une chose",2,,hu,12042.0
9577,"oui, vous pouvez avoir une cuisine commune si pour les personnes qui souhaitent y venir mais ce n'est pas forcément une chose",2,,is,12043.0
9578,oui vous pouvez avoir une cuisine commune si pour ceux qui veulent y venir mais pas forcément.,2,,ig,12044.0
9579,"Oui, vous pouvez avoir une cuisine collective pour les personnes qui souhaitent y aller, mais il n'y en a pas forcément",2,,id,12045.0
9580,"Oui, vous pouvez avoir une cuisine commune si vos collaborateurs souhaitent y venir, mais ce n'est pas obligatoire.",2,,ga,12046.0
9581,"oui, on peut avoir une cuisine collective pour les gens qui veulent y venir, mais ce n'est pas forcément une chose",2,,it,12047.0
9582,"Oui, vous pouvez aussi aménager une cuisine collective pour ceux qui souhaitent s'y rendre, mais ce n'est pas obligatoire",2,,ja,12048.0
9583,"Oui, vous pouvez avoir une cuisine ensemble si c'est pour les gens qui veulent y venir, mais il ne s'agit pas toujours",2,,jw,12049.0
9584,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir mais ce n'est pas obligatoire",2,,kn,12050.0
9585,"Oui, vous pouvez avoir une cuisine commune si pour ceux qui veulent y venir, mais ce n'est pas nécessaire.",2,,km,12052.0
9586,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y venir, mais ce n'est pas obligatoire.",2,,ko,12053.0
9587,"oui, vous pouvez avoir une cuisine collective s'il y a du monde qui veut venir mais ce n'est pas forcément n'importe quoi",2,,ku,12054.0
9588,"Oui, vous pouvez avoir une cuisine communautaire si vous souhaitez y aller, mais ce n'est pas obligatoire",2,,ky,12055.0
9589,"Oui, vous pouvez avoir une cuisine commune si pour ceux qui veulent y venir, mais ce n'est pas nécessaire",2,,lo,12056.0
9590,donc tu peux avoir une cuisine collective pour les gens qui veulent y venir mais la chose n'est pas nécessaire,2,,la,12057.0
9591,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui souhaitent y venir mais ce n'est pas toujours le cas",2,,lv,12058.0
9592,"oui, on peut avoir une cuisine collective pour les personnes qui veulent y venir, mais ce n'est pas forcément le but",2,,lt,12059.0
9593,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui veulent y venir, mais ce n'est pas nécessairement quelque chose",2,,mg,12062.0
9594,"oui, vous pouvez avoir une cuisine collective si c'est pour les personnes qui veulent y venir mais ce n'est pas forcément quelque chose",2,,ms,12063.0
9595,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y être, mais ce n'est pas le but",2,,ml,12064.0
9596,oui vous pouvez avoir une cuisine collective si pour les personnes qui veulent y venir mais pas forcément quelque chose,2,,mt,12065.0
9597,Oui vous pouvez avoir une cuisine de groupe si c'est pour les personnes qui souhaitent venir mais ce n'est pas courant,2,,mi,12066.0
9598,"Oui, vous pouvez avoir une cuisine commune pour ceux qui souhaitent y être, mais ce n'est pas obligatoire.",2,,mr,12067.0
9599,"Oui, on peut avoir une cuisine pour les gens qui veulent y aller, mais ce n'est pas le sujet.",2,,mn,12068.0
9600,"Oui, il peut y avoir une cuisine commune pour ceux qui souhaitent la visiter, mais ce n'est pas nécessaire.",2,,my,12069.0
9601,"Oui, vous pouvez avoir une cuisine commune s'il y a du monde qui veut venir mais ce n'est pas nécessaire.",2,,ne,12070.0
9602,"oui tu peux avoir une cuisine collective si pour les personnes qui veulent y venir, mais ce n'est pas forcément une chose",2,,no,12071.0
9603,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent venir sur place, mais ce n'est pas une chose.",2,,or,12072.0
9604,"Oui, vous pouvez organiser une cuisine de groupe s'il y a des gens qui veulent venir, mais ce n'est pas obligatoire.",2,,ps,12073.0
9605,"Oui, vous pouvez avoir une cuisine commune si c'est pour les gens qui veulent venir, mais ce n'est pas forcément la même chose.",2,,fa,12074.0
9606,"Oui, on peut avoir une cuisine collective si c'est pour ceux qui veulent y aller, mais ce n'est pas forcément une chose",2,,pt,12076.0
9607,"Oui, vous pouvez avoir une cuisine commune si pour les personnes qui souhaitent y venir, mais ce n'est pas une chose nécessaire.",2,,pa,12077.0
9608,"oui, tu peux avoir une cuisine collective si pour ceux qui veulent y venir, mais ce n'est pas forcément une chose",2,,ro,12078.0
9609,"oui, vous pouvez avoir une cuisine communautaire si les gens veulent y venir, mais ce n'est pas nécessaire",2,,ru,12079.0
9610,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui souhaitent y venir mais ce n'est pas le but",2,,sm,12080.0
9611,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui souhaitent venir mais ce n'est pas obligatoire",2,,gd,12081.0
9612,"oui, vous pouvez avoir une cuisine commune si les gens veulent y venir mais pas forcément",2,,st,12083.0
9613,"Oui, vous pouvez avoir une cuisine attenante s'il y a du monde qui veut y venir, mais ce n'est rien",2,,sn,12084.0
9614,"Oui, vous disposez d'une cuisine commune pour les personnes qui souhaitent y être, mais ce n'est pas une chose nécessaire.",2,,sd,12085.0
9615,Oui vous pouvez avoir une cuisine commune pour ceux qui souhaitent y être mais ce n'est pas forcément le cas,2,,si,12086.0
9616,"oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent entrer, mais ce n'est pas forcément une chose",2,,sk,12087.0
9617,"oui, vous pouvez avoir une cuisine commune si pour les personnes qui souhaitent y venir, mais ce n'est pas une chose nécessaire",2,,sl,12088.0
9618,"Oui, vous pouvez avoir une cuisine commune si les gens veulent y venir, mais ce n'est pas obligatoire.",2,,so,12089.0
9619,"Oui, on peut avoir une cuisine collective pour les gens qui veulent y venir, mais ce n'est pas forcément une chose.",2,,es,12090.0
9620,oui tu peux avoir une cuisine collective si c'est pour les personnes qui veulent y venir mais pas forcément une chose,2,,su,12091.0
9621,"oui, tu peux avoir une cuisine commune si c'est pour les gens qui veulent venir, mais ce n'est pas forcément quelque chose",2,,tg,12094.0
9622,"Oui, vous pouvez avoir une cuisine commune pour les personnes qui souhaitent y être, mais ce n'est pas nécessaire",2,,ta,12095.0
9623,"Oui, vous pouvez avoir une cuisine commune. Si pour les gens qui veulent venir ici Mais ce n'est pas toujours nécessaire.",2,,th,12097.0
9624,oui vous pouvez avoir une cuisine collective pour ceux qui veulent y venir mais ce n'est pas forcément une chose,2,,tr,12098.0
9625,"oui, vous pouvez avoir une cuisine commune si pour les personnes qui souhaitent y venir, mais ce n'est pas nécessaire",2,,uk,12099.0
9626,Oui si vous pouvez avoir une cuisine commune pour ceux qui souhaitent venir mais ce n'est pas nécessaire,2,,ur,12100.0
9627,"Oui, vous pouvez avoir une cuisine commune pour ceux qui souhaitent y venir, mais ce n'est pas nécessaire",2,,uz,12102.0
9628,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui veulent y aller, mais ce n'est pas obligatoire.",2,,vi,12103.0
9629,"Oui, vous pouvez avoir une cuisine combinée si pour les personnes qui veulent y venir mais ce n'est pas forcément une chose",2,,cy,12104.0
9630,Oui vous pouvez avoir une cuisine collective pour les personnes qui souhaitent y venir mais ce n'est pas forcément une chose,2,,yi,12106.0
9631,"oui, vous pouvez avoir une cuisine commune si c'est pour les personnes qui souhaitent y être, mais ce n'est pas obligatoire",2,,yo,12107.0
9632,"et c'est justement là qu'on revient sur l'importance de créer une culture parallèle qui est une culture de la communauté, c'est justement que tu arrive à exclure ton côté individuel et ton côté con pour te concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on s'est dit",2,,af,12109.0
9633,"et c'est là que nous revenons à l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est juste que vous pouvez exclure votre côté individuel et votre côté idiot pour pouvoir aimer l'accent mis sur le bénéfice de la communauté parce que c'est quelque chose qui vous parle directement, vous voyez, c'est le but de créer une culture et d'aimer ce que vous vous dites",2,,sq,12110.0
9634,"C’est là que l’on revient sur la nécessité de créer une culture parallèle qui est la culture de la communauté. Vous pouvez vous isoler ainsi que votre côté idiot afin de pouvoir vous concentrer sur le bien. Parce que la société est quelque chose qui vous parle directement, voyez-vous, il s'agit de créer une culture et ce que vous vous dites.",2,,am,12111.0
9635,"Et c'est justement là qu'on revient sur l'intérêt de créer une culture parallèle, qui est la culture de société, qui est justement que vous avez pu exclure votre côté individuel et votre côté stupide pour pouvoir vous concentrer sur l'intérêt de société. La communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et d'aimer ce que tu te dis",2,,ar,12112.0
9636,"et c'est là que l'on revient sur l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est que vous êtes capables d'exclure votre côté individuel et votre côté stupide pour pouvoir vous concentrer sur le bénéfice. communauté parce que c'est quelque chose qui vous parle directement, vous voyez, c'est le but de créer une culture et j'aime ce que vous dites",2,,hy,12113.0
9637,"et on revient à l'intérêt de créer une culture parallèle, qui est la culture de société, où l'on arrive à exclure son côté individuel et le côté idiot sur lequel on aime se concentrer au profit des autres. la société parce que c'est quelque chose qui te parle directement, tu vois, c'est ça créer une culture et aimer ce qu'on se dit",2,,az,12114.0
9638,"et c'est justement là que l'on revient sur l'intérêt de créer une culture parallèle, qui est la culture de la communauté. En fait, vous pouvez ignorer votre côté individuel et votre côté idiot pour pouvoir vous concentrer sur le bien. parce que la communauté, c'est quelque chose qui vous parle directement, voyez-vous, qui crée une culture et ce que vous vous dites que vous aimez.",2,,eu,12115.0
9639,"et c'est là qu'on revient à l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est là qu'on arrive à désactiver son côté individuel et son côté idiot pour pouvoir se concentrer sur le bénéfice de la communauté, parce que c'est ça te parle directement tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on s'est dit",2,,be,12116.0
9640,"Et c'est là qu'on revient sur l'intérêt de créer une culture parallèle qui soit une culture de communauté qui parvient justement à lâcher son côté personnel et son côté idiot pour choisir de se concentrer sur les bénéfices. La communauté parce que c'est quelque chose qui te parle directement, tu vois, il s'agit de créer une culture et ce que tu te disais",2,,bn,12117.0
9641,"et c'est là qu'on revient sur l'intérêt de créer une culture parallèle qui est la culture communautaire, c'est toi qui arrive à éteindre ton côté individuel et ton côté con pour pouvoir aimer te concentrer sur le bien-être des communautés parce que c'est quelque chose qui parle directement pour toi, tu vois, c'est ça le but de créer une culture et tu aimes ce que tu te dis",2,,bs,12118.0
9642,"et c'est là qu'on revient sur l'intérêt de créer une culture parallèle qui est une culture de communauté, c'est vous qui parvenez à éteindre votre côté individuel et votre côté con pour pouvoir vous concentrer sur le bénéfice d'une communauté parce que ça c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture, et tu aimes ce que tu te dis",2,,bg,12119.0
9643,"et c'est justement là qu'on revient sur l'intérêt d'aller créer une culture parallèle qui soit une culture de communauté, c'est justement tu arrive à exclure ton côté individuel et ton côté con pour pouvoir te concentrer sur le profit de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça l'intérêt de créer une culture et tu aimes ce que tu te disais.",2,,ca,12120.0
9644,"et c'est justement là qu'on revient sur l'intérêt d'aller créer une culture parallèle qui est une culture de communauté c'est justement la gestion d'exclure ta part individuelle et ta part stupide pour pouvoir vouloir se concentrer sur le bien de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et comme tu le dis toi-même",2,,ceb,12121.0
9645,"et c'est là que nous revenons à la volonté de créer une culture similaire qui soit une culture communautaire et il vous est possible de choisir votre côté personnel et votre côté idiot pour que vous aimiez vous concentrer sur le bénéfice de la communauté car cela C'est quelque chose qui vous parle directement, voyez-vous, c'est le but de créer une culture et ce que vous dites de vous-même.",2,,ny,12122.0
9646,"C'est là que revient notre intérêt de créer une culture parallèle, une culture communautaire où l'on arrive à exclure son côté personnel et son côté idiot pour pouvoir se concentrer sur le bien du collectif. Communauté parce que c'est quelque chose qui vous parle directement, voyez-vous, c'est ça créer une culture, comme on se parle à soi-même",2,,zh-cn,12123.0
9647,"C'est là que revient notre intérêt de créer une culture parallèle, une culture communautaire où l'on arrive à exclure son côté personnel et son côté idiot pour pouvoir se concentrer sur le bien du collectif. Des trucs conversationnels, tu vois, c'est ça que ça veut dire de créer une culture, comme ce qu'on se dit",2,,zh-tw,12124.0
9648,"et c'est justement là que nous voulons que l'intérêt aille pour créer une culture parallèle qui soit une culture communautaire c'est justement que vous parvenez à exclure votre côté individuel et votre côté stupide pour pouvoir aimer vous concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et tu aimes ce qu'il s'est dit",2,,co,12125.0
9649,"et c'est là qu'on revient sur l'intérêt de créer une culture parallèle qui est une culture communautaire, c'est vous qui parvenez à éteindre votre côté individuel et votre côté con pour pouvoir vous concentrer sur le bien-être des communautés parce que c'est ça quelque chose qui vous parle directement, voyez-vous, c'est ça le but de créer une culture et vous aimez ce que vous vous dites",2,,hr,12126.0
9650,"et c'est justement là qu'on revient à l'intérêt de créer une culture parallèle qui est une culture de communauté, c'est juste que tu arrive à exclure ton côté individuel et ton côté con pour pouvoir te concentrer allègrement sur le bénéfice de la communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture, et tu aimes ce que tu te dis",2,,cs,12127.0
9651,"et c'est justement là qu'on revient à l'intérêt de créer une culture parallèle, qui est une culture de communauté, c'est justement tu arrive à exclure ton côté individuel et ton côté con d'aimer te concentrer sur les bénéfices de la communauté parce que c'est quelque chose qui parle directement à toi, tu vois, c'est ça le but de créer une culture et d'aimer ce que tu t'es dit",2,,da,12128.0
9652,"et c’est précisément là que nous revenons à l’importance de créer une culture parallèle, une culture de communauté. Il est juste que vous parveniez à exclure votre côté individuel et votre côté stupide pour pouvoir vous concentrer sur le bénéfice de la communauté. communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et ce qu'on s'est dit",2,,nl,12129.0
9653,"et c'est justement là qu'on revient sur l'intérêt d'aller créer une culture parallèle qui est une culture de la communauté c'est justement tu arrive à exclure ton côté individuel et ton côté con pour pouvoir aimer te concentrer sur le bénéfice du communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on se disait",2,,en,12130.0
9654,"et là on revient sur l'intérêt d'aller créer une culture parallèle, qui est une culture de la communauté, c'est justement tu arrive à exclure ton côté individuel et ton côté con pour pouvoir aimer te concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui vous parle directement, voyez-vous, c'est le but de créer une culture et d'aimer ce qu'on s'est dit.",2,,eo,12131.0
9655,"et c'est ici que l'on revient à l'intérêt de créer une culture parallèle, qui est la culture de la communauté. C'est juste que vous arrivez à exclure votre côté individuel et votre côté stupide pour pouvoir vous concentrer sur le bien de la communauté. communauté parce que c'est quelque chose qui vous parle directement, vous voyez, c'est ça le but de créer une culture, et aimer ce qu'on s'est dit.",2,,et,12132.0
9656,"et c'est justement là qu'on revient sur l'intérêt de créer une culture parallèle qui est une culture communautaire c'est justement que tu arrive à exclure ton côté individuel et ton côté con pour aimer te concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui parle directement à toi, tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on se dit",2,,tl,12133.0
9657,"et c'est là qu'on revient sur l'intérêt de créer une culture parallèle, qui est une culture communautaire, c'est vous qui parvenez à exclure votre côté individuel et votre côté con pour vous concentrer sur les intérêts de la société. à la communauté parce que ça te parle directement, tu vois, c'est ça le but de créer une culture, et comme ce que tu t'es dit",2,,fi,12134.0
9658,"et c'est justement là qu'on revient sur l'importance de créer une culture parallèle qui est une culture de communauté c'est justement que tu peux exclure ton côté individuel et ton côté con pour te concentrer sur le bénéfice de l'e communauté, parce que c'est quelque chose ça te parle directement tu vois, c'est ça le but de créer une culture et aimer ce que tu t'es dit",2,,fy,12135.0
9659,"et c'est justement là qu'on revient sur l'intérêt d'aller créer une culture parallèle qui soit une culture de communauté, c'est justement toi qui arrive à exclure ton côté individuel et ton côté con pour que tu puisses te concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui vous parle directement, voyez-vous, c'est ça le but de créer une culture et de vous faire aimer ce que vous vous disiez.",2,,gl,12136.0
9660,"Et c’est là qu’on revient sur l’intérêt de créer une culture parallèle, qui est la culture de société. La société, parce que c'est quelque chose qui vous parle directement, voyez-vous, elle crée une culture et ils aiment ce que vous vous dites.",2,,ka,12137.0
9661,Et c’est là qu’on revient à l’intérêt de créer une culture parallèle qui soit une culture de communauté. Vous faites un excellent travail en excluant votre côté individuel et votre côté stupide pour aimer vous concentrer sur le bénéfice de la communauté car c'est quelque chose qui vous parle directement. C'est tout l'intérêt de créer une culture et d'aimer ce qu'on s'est dit,2,,de,12138.0
9662,"Et c'est justement là qu'on revient à l'intérêt de créer une culture parallèle qui est une culture de communauté, c'est justement là qu'on arrive à exclure son côté individuel et son côté stupide pour pouvoir se concentrer sur le bénéfice de la communauté parce que c'est quelque chose qui te parle directement tu vois, c'est ça le but de créer une culture et d'aimer ce qu'on s'est dit",2,,el,12139.0
9663,"Et c'est là qu'on revient sur l'intérêt de créer une culture parallèle qui est une culture de communauté justement comment vous arrivez à exclure votre côté personnel et votre côté con pour pouvoir vous concentrer sur votre bénéfice. La communauté parce que c'est quelque chose qui vous parle directement, voyez-vous, c'est ça l'intérêt de créer une culture et d'aimer ce qu'on se disait.",2,,gu,12140.0
9664,"et c'est justement là qu'on revient sur l'intérêt de créer une culture parallèle qui est une culture communautaire c'est justement que tu arrive à exclure ton côté individuel et ton côté con pour pouvoir te concentrer sur le bénéfice. communauté parce que c'est quelque chose qui vous parle directement, vous voyez, c'est ça le but de créer une culture et d'aimer ce qu'on se disait.",2,,ht,12141.0
9665,"et c'est justement là qu'on revient à la volonté de créer une culture qui se ressemble les unes les autres qui soit une culture communautaire c'est gérer et séparer sa part de sa bêtise pour pouvoir se concentrer sur l'avantage. communauté parce que c'est quelque chose qui vous parle directement, vous voyez que c'est le sens de créer une culture et vous aimez ce que vous vous dites.",2,,ha,12142.0
9666,"et c'est là que nous revenons au désir d'aller créer une culture qui est une culture de société dans laquelle vous parvenez à vous débarrasser de votre côté égoïste et votre côté stupide peut être intéressé à regarder le bien-être social parce que c'est quelque chose qui ça vous parle directement, vous savez, c'est le but de créer une culture et comme vous vous le dites.",2,,haw,12143.0
9667,"Et c'est justement là qu'on revient à la question d'aller créer une culture parallèle qui est la culture de la communauté. C'est juste que tu arrive à faire ressortir ton côté individuel et ton côté idiot pour pouvoir te concentrer sur le bénéfice d'une communauté parce que c'est quelque chose qui te parle directement, tu vois, c'est ça l'intérêt de créer une culture et d'aimer ce qu'on dit toi-même",2,,iw,12144.0
